layer,clean_mean,ablate_mean,steer_mean,steer_sem,steer_gain,steer_ablate_mean,steer_ablate_sem,steer_ablate_gain,retention
0,-2.143060,-4.435032,-2.143060,0.193940,-0.000000,-4.435032,0.184935,0.000000,-2.166667
1,-2.143060,-4.435032,-2.130160,0.194107,0.012900,-4.436873,0.185024,-0.001841,-0.142699
2,-2.143060,-4.435032,-2.128735,0.193900,0.014325,-4.419315,0.184826,0.015718,1.097208
3,-2.143060,-4.435032,-2.142314,0.194344,0.000746,-4.438193,0.185066,-0.003160,-4.239153
4,-2.143060,-4.435032,-1.693986,0.197294,0.449074,-4.367702,0.184133,0.067330,0.149931
5,-2.143060,-4.435032,-0.421934,0.195919,1.721125,-3.948559,0.181728,0.486473,0.282648
6,-2.143060,-4.435032,-0.149440,0.195442,1.993619,-3.906639,0.180477,0.528393,0.265042
7,-2.143060,-4.435032,0.154475,0.194435,2.297535,-3.865102,0.181707,0.569930,0.248062
8,-2.143060,-4.435032,0.863539,0.181129,3.006598,-3.534741,0.175743,0.900292,0.299439
9,-2.143060,-4.435032,0.435290,0.201867,2.578349,-3.897903,0.182203,0.537129,0.208323
10,-2.143060,-4.435032,-0.596284,0.198302,1.546776,-4.084671,0.182346,0.350362,0.226511
11,-2.143060,-4.435032,-0.922436,0.197635,1.220624,-4.104043,0.181959,0.330989,0.271164
12,-2.143060,-4.435032,-1.664683,0.200491,0.478377,-4.317594,0.183715,0.117438,0.245493
13,-2.143060,-4.435032,-1.754494,0.203515,0.388566,-4.409622,0.185096,0.025411,0.065396
14,-2.143060,-4.435032,-1.845875,0.204195,0.297185,-4.427913,0.185186,0.007120,0.023958
15,-2.143060,-4.435032,-1.747057,0.206273,0.396003,-4.404963,0.184896,0.030069,0.075931
16,-2.143060,-4.435032,-2.092727,0.195824,0.050332,-4.440403,0.185444,-0.005371,-0.106709
17,-2.143060,-4.435032,-2.140315,0.194752,0.002745,-4.447497,0.185338,-0.012464,-4.540932
18,-2.143060,-4.435032,-2.138612,0.194547,0.004447,-4.447846,0.185235,-0.012814,-2.881318
19,-2.143060,-4.435032,-2.136442,0.194274,0.006618,-4.438622,0.185087,-0.003589,-0.542354
20,-2.143060,-4.435032,-2.137233,0.193849,0.005826,-4.431462,0.184884,0.003570,0.612721
21,-2.143060,-4.435032,-2.137781,0.193722,0.005279,-4.430413,0.184943,0.004619,0.875045
22,-2.143060,-4.435032,-2.138527,0.193752,0.004533,-4.432333,0.184927,0.002699,0.595389
23,-2.143060,-4.435032,-2.140064,0.193887,0.002996,-4.434399,0.185031,0.000634,0.211515
24,-2.143060,-4.435032,-2.141344,0.193934,0.001716,-4.435375,0.184974,-0.000343,-0.199911
25,-2.143060,-4.435032,-2.141747,0.193920,0.001313,-4.435454,0.184957,-0.000422,-0.321499
26,-2.143060,-4.435032,-2.143080,0.193964,-0.000020,-4.435474,0.184997,-0.000442,22.238003
27,-2.143060,-4.435032,-2.143423,0.193986,-0.000363,-4.435402,0.184988,-0.000369,1.017503
28,-2.143060,-4.435032,-2.143060,0.193940,-0.000000,-4.435032,0.184935,0.000000,-2.166667
