layer,clean_mean,ablate_mean,steer_mean,steer_sem,steer_gain,steer_ablate_mean,steer_ablate_sem,steer_ablate_gain,retention
0,-2.143060,-4.435032,-2.143060,0.193940,-0.000000,-4.435032,0.184935,0.000000,-2.166667
1,-2.143060,-4.435032,-2.116105,0.194227,0.026954,-4.439506,0.185069,-0.004474,-0.165967
2,-2.143060,-4.435032,-2.100804,0.193562,0.042256,-4.394591,0.184535,0.040442,0.957064
3,-2.143060,-4.435032,-2.125561,0.194512,0.017499,-4.430532,0.184981,0.004500,0.257175
4,-2.143060,-4.435032,-1.267835,0.199146,0.875224,-4.286601,0.182562,0.148431,0.169592
5,-2.143060,-4.435032,0.737621,0.186614,2.880681,-3.438717,0.174967,0.996315,0.345861
6,-2.143060,-4.435032,0.831741,0.182569,2.974801,-3.516291,0.172970,0.918741,0.308841
7,-2.143060,-4.435032,1.358880,0.181070,3.501940,-3.435791,0.176738,0.999241,0.285339
8,-2.143060,-4.435032,0.867557,0.177603,3.010617,-3.413772,0.173108,1.021260,0.339220
9,-2.143060,-4.435032,0.590530,0.200437,2.733590,-3.723956,0.180343,0.711076,0.260125
10,-2.143060,-4.435032,-0.709057,0.197046,1.434003,-4.020158,0.180994,0.414874,0.289312
11,-2.143060,-4.435032,-1.250343,0.194695,0.892717,-4.093684,0.181199,0.341348,0.382370
12,-2.143060,-4.435032,-1.911832,0.194996,0.231227,-4.296644,0.182574,0.138388,0.598494
13,-2.143060,-4.435032,-1.825684,0.201986,0.317376,-4.378372,0.184458,0.056661,0.178528
14,-2.143060,-4.435032,-1.807023,0.206134,0.336036,-4.393205,0.184608,0.041827,0.124473
15,-2.143060,-4.435032,-1.649757,0.209989,0.493303,-4.368672,0.184503,0.066360,0.134522
16,-2.143060,-4.435032,-1.979578,0.197604,0.163482,-4.415989,0.185513,0.019043,0.116485
17,-2.143060,-4.435032,-2.141021,0.195030,0.002039,-4.448262,0.185417,-0.013230,-6.488837
18,-2.143060,-4.435032,-2.140612,0.195025,0.002448,-4.457183,0.185401,-0.022151,-9.048735
19,-2.143060,-4.435032,-2.135129,0.194697,0.007931,-4.445286,0.185295,-0.010254,-1.292837
20,-2.143060,-4.435032,-2.133815,0.193854,0.009244,-4.431509,0.184940,0.003524,0.381178
21,-2.143060,-4.435032,-2.136442,0.193744,0.006618,-4.430677,0.185043,0.004355,0.658059
22,-2.143060,-4.435032,-2.136824,0.193747,0.006235,-4.432789,0.184990,0.002244,0.359820
23,-2.143060,-4.435032,-2.138230,0.193833,0.004830,-4.435454,0.185082,-0.000422,-0.087398
24,-2.143060,-4.435032,-2.140856,0.193948,0.002204,-4.437566,0.185038,-0.002534,-1.149665
25,-2.143060,-4.435032,-2.141865,0.193940,0.001194,-4.437665,0.185012,-0.002633,-2.204422
26,-2.143060,-4.435032,-2.143766,0.194001,-0.000706,-4.437553,0.185052,-0.002520,3.569465
27,-2.143060,-4.435032,-2.144050,0.194055,-0.000990,-4.436398,0.185027,-0.001366,1.379723
28,-2.143060,-4.435032,-2.143060,0.193940,-0.000000,-4.435032,0.184935,0.000000,-2.166667
