task,group,n_shots,prompt,cos_meanL9-20,correct
country-capital,train,0,139,0.27245,0
country-capital,train,0,140,0.27586,0
country-capital,train,0,141,0.27422,0
country-capital,train,0,142,0.26635,0
country-capital,train,0,143,0.27829,0
country-capital,train,0,144,0.27907,0
country-capital,train,0,145,0.27706,0
country-capital,train,0,146,0.27479,0
country-capital,train,0,147,0.26931,0
country-capital,train,0,148,0.28053,0
country-capital,train,0,149,0.27258,0
country-capital,train,1,0,0.32594,0
country-capital,train,1,1,0.32676,1
country-capital,train,1,2,0.31636,1
country-capital,train,1,3,0.32499,1
country-capital,train,1,4,0.32236,1
country-capital,train,1,5,0.32206,1
country-capital,train,1,6,0.29247,0
country-capital,train,1,7,0.32612,1
country-capital,train,1,8,0.32716,1
country-capital,train,1,9,0.32375,1
country-capital,train,1,10,0.28502,0
country-capital,train,1,11,0.32860,1
country-capital,train,1,12,0.32956,1
country-capital,train,1,13,0.31636,1
country-capital,train,1,14,0.32181,1
country-capital,train,1,15,0.30785,1
country-capital,train,1,16,0.33338,1
country-capital,train,1,17,0.32476,1
country-capital,train,1,18,0.33363,1
country-capital,train,1,19,0.33358,1
country-capital,train,1,20,0.32917,1
country-capital,train,1,21,0.32337,1
country-capital,train,1,22,0.34280,1
country-capital,train,1,23,0.34221,1
country-capital,train,1,24,0.33396,1
country-capital,train,1,25,0.32432,1
country-capital,train,1,26,0.30585,1
country-capital,train,1,27,0.31697,1
country-capital,train,1,28,0.32983,1
country-capital,train,1,29,0.32597,1
country-capital,train,1,30,0.32380,1
country-capital,train,1,31,0.33247,1
country-capital,train,1,32,0.31503,0
country-capital,train,1,33,0.32015,1
country-capital,train,1,34,0.33265,1
country-capital,train,1,35,0.33352,1
country-capital,train,1,36,0.31661,1
country-capital,train,1,37,0.32867,1
country-capital,train,1,38,0.32513,1
country-capital,train,1,39,0.30958,1
country-capital,train,1,40,0.32225,1
country-capital,train,1,41,0.32714,1
country-capital,train,1,42,0.33338,1
country-capital,train,1,43,0.30687,1
country-capital,train,1,44,0.31637,1
country-capital,train,1,45,0.32176,1
country-capital,train,1,46,0.32374,1
country-capital,train,1,47,0.32925,1
country-capital,train,1,48,0.32957,1
country-capital,train,1,49,0.32850,1
country-capital,train,1,50,0.32440,1
country-capital,train,1,51,0.31867,1
country-capital,train,1,52,0.32061,1
country-capital,train,1,53,0.33795,1
country-capital,train,1,54,0.32423,1
country-capital,train,1,55,0.31904,0
country-capital,train,1,56,0.32986,1
country-capital,train,1,57,0.32066,1
country-capital,train,1,58,0.31527,1
country-capital,train,1,59,0.31547,1
country-capital,train,1,60,0.32554,0
country-capital,train,1,61,0.30994,0
country-capital,train,1,62,0.31431,1
country-capital,train,1,63,0.32799,1
country-capital,train,1,64,0.32105,0
country-capital,train,1,65,0.32053,0
country-capital,train,1,66,0.33732,1
country-capital,train,1,67,0.32347,1
country-capital,train,1,68,0.32722,1
country-capital,train,1,69,0.33969,1
country-capital,train,1,70,0.32872,1
country-capital,train,1,71,0.33241,1
country-capital,train,1,72,0.31152,1
country-capital,train,1,73,0.32997,1
country-capital,train,1,74,0.32026,1
country-capital,train,1,75,0.32863,0
country-capital,train,1,76,0.32859,1
country-capital,train,1,77,0.32953,1
country-capital,train,1,78,0.32952,1
country-capital,train,1,79,0.32484,1
country-capital,train,1,80,0.33303,1
country-capital,train,1,81,0.31918,0
country-capital,train,1,82,0.32636,0
country-capital,train,1,83,0.32000,1
country-capital,train,1,84,0.33008,1
country-capital,train,1,85,0.32344,1
country-capital,train,1,86,0.33000,1
country-capital,train,1,87,0.32301,1
country-capital,train,1,88,0.33570,1
country-capital,train,1,89,0.33023,1
country-capital,train,1,90,0.32995,1
country-capital,train,1,91,0.33145,0
country-capital,train,1,92,0.32867,1
country-capital,train,1,93,0.32325,1
country-capital,train,1,94,0.32936,1
country-capital,train,1,95,0.32924,1
country-capital,train,1,96,0.32601,0
country-capital,train,1,97,0.32216,0
country-capital,train,1,98,0.31524,1
country-capital,train,1,99,0.32594,1
country-capital,train,1,100,0.32356,1
country-capital,train,1,101,0.31390,1
country-capital,train,1,102,0.33930,1
country-capital,train,1,103,0.34128,1
country-capital,train,1,104,0.31642,0
country-capital,train,1,105,0.31223,0
country-capital,train,1,106,0.28900,0
country-capital,train,1,107,0.29829,0
country-capital,train,1,108,0.32335,1
country-capital,train,1,109,0.32451,1
country-capital,train,1,110,0.33869,0
country-capital,train,1,111,0.32626,1
country-capital,train,1,112,0.32482,1
country-capital,train,1,113,0.32917,1
country-capital,train,1,114,0.33328,1
country-capital,train,1,115,0.32903,1
country-capital,train,1,116,0.31600,1
country-capital,train,1,117,0.32947,1
country-capital,train,1,118,0.32605,1
country-capital,train,1,119,0.32914,1
country-capital,train,1,120,0.32202,1
country-capital,train,1,121,0.32158,1
country-capital,train,1,122,0.32316,1
country-capital,train,1,123,0.32839,1
country-capital,train,1,124,0.32346,1
country-capital,train,1,125,0.27694,0
country-capital,train,1,126,0.31794,1
country-capital,train,1,127,0.33892,1
country-capital,train,1,128,0.31638,1
country-capital,train,1,129,0.32386,1
country-capital,train,1,130,0.31090,0
country-capital,train,1,131,0.32574,1
country-capital,train,1,132,0.31311,1
country-capital,train,1,133,0.33202,1
country-capital,train,1,134,0.32340,1
country-capital,train,1,135,0.31252,0
country-capital,train,1,136,0.32476,0
country-capital,train,1,137,0.33283,1
country-capital,train,1,138,0.32238,1
country-capital,train,1,139,0.33255,1
country-capital,train,1,140,0.32207,0
country-capital,train,1,141,0.33011,1
country-capital,train,1,142,0.32184,1
country-capital,train,1,143,0.32250,1
country-capital,train,1,144,0.33281,1
country-capital,train,1,145,0.31251,1
country-capital,train,1,146,0.32871,1
country-capital,train,1,147,0.33218,1
country-capital,train,1,148,0.33812,1
country-capital,train,1,149,0.32564,1
country-capital,train,2,0,0.34492,1
country-capital,train,2,1,0.35591,1
country-capital,train,2,2,0.34516,1
country-capital,train,2,3,0.34262,1
country-capital,train,2,4,0.34898,1
country-capital,train,2,5,0.35875,1
country-capital,train,2,6,0.33899,1
country-capital,train,2,7,0.33391,1
country-capital,train,2,8,0.35564,1
country-capital,train,2,9,0.35099,1
country-capital,train,2,10,0.33623,1
country-capital,train,2,11,0.36496,0
country-capital,train,2,12,0.34214,1
country-capital,train,2,13,0.34376,1
country-capital,train,2,14,0.34890,1
country-capital,train,2,15,0.33949,1
country-capital,train,2,16,0.35155,1
country-capital,train,2,17,0.35202,1
country-capital,train,2,18,0.35075,1
country-capital,train,2,19,0.36245,1
country-capital,train,2,20,0.35254,1
country-capital,train,2,21,0.35060,1
country-capital,train,2,22,0.34344,1
country-capital,train,2,23,0.36147,1
country-capital,train,2,24,0.35790,1
country-capital,train,2,25,0.34578,1
country-capital,train,2,26,0.33888,1
country-capital,train,2,27,0.34237,1
country-capital,train,2,28,0.35537,1
country-capital,train,2,29,0.34062,1
country-capital,train,2,30,0.34620,1
country-capital,train,2,31,0.34850,1
country-capital,train,2,32,0.33151,1
country-capital,train,2,33,0.34766,1
country-capital,train,2,34,0.36263,1
country-capital,train,2,35,0.35774,1
country-capital,train,2,36,0.35349,1
country-capital,train,2,37,0.35452,1
country-capital,train,2,38,0.34252,1
country-capital,train,2,39,0.34508,1
country-capital,train,2,40,0.35285,1
country-capital,train,2,41,0.34248,1
country-capital,train,2,42,0.36092,1
country-capital,train,2,43,0.33464,1
country-capital,train,2,44,0.34231,1
country-capital,train,2,45,0.35189,1
country-capital,train,2,46,0.35309,1
country-capital,train,2,47,0.33754,1
country-capital,train,2,48,0.34226,1
country-capital,train,2,49,0.35628,1
country-capital,train,2,50,0.35613,1
country-capital,train,2,51,0.35501,1
country-capital,train,2,52,0.35069,0
country-capital,train,2,53,0.36866,1
country-capital,train,2,54,0.34571,1
country-capital,train,2,55,0.34447,0
country-capital,train,2,56,0.35110,1
country-capital,train,2,57,0.33097,1
country-capital,train,2,58,0.34114,1
country-capital,train,2,59,0.33301,1
country-capital,train,2,60,0.35508,1
country-capital,train,2,61,0.35279,1
country-capital,train,2,62,0.34284,1
country-capital,train,2,63,0.34532,1
country-capital,train,2,64,0.35053,1
country-capital,train,2,65,0.34076,1
country-capital,train,2,66,0.32513,1
country-capital,train,2,67,0.36066,1
country-capital,train,2,68,0.34660,1
country-capital,train,2,69,0.36020,1
country-capital,train,2,70,0.32521,1
country-capital,train,2,71,0.35040,1
country-capital,train,2,72,0.34273,0
country-capital,train,2,73,0.32669,1
country-capital,train,2,74,0.35802,1
country-capital,train,2,75,0.35166,0
country-capital,train,2,76,0.35091,1
country-capital,train,2,77,0.35589,1
country-capital,train,2,78,0.35479,1
country-capital,train,2,79,0.35229,1
country-capital,train,2,80,0.35506,1
country-capital,train,2,81,0.35134,0
country-capital,train,2,82,0.35920,1
country-capital,train,2,83,0.34259,1
country-capital,train,2,84,0.35167,1
country-capital,train,2,85,0.34682,1
country-capital,train,2,86,0.35336,1
country-capital,train,2,87,0.34062,1
country-capital,train,2,88,0.36179,1
country-capital,train,2,89,0.34611,1
country-capital,train,2,90,0.35137,1
country-capital,train,2,91,0.35530,0
country-capital,train,2,92,0.35200,1
country-capital,train,2,93,0.35526,1
country-capital,train,2,94,0.35765,1
country-capital,train,2,95,0.35023,1
country-capital,train,2,96,0.35604,0
country-capital,train,2,97,0.35831,0
country-capital,train,2,98,0.33297,1
country-capital,train,2,99,0.35209,1
country-capital,train,2,100,0.34923,1
country-capital,train,2,101,0.33081,1
country-capital,train,2,102,0.35719,1
country-capital,train,2,103,0.37359,1
country-capital,train,2,104,0.35147,0
country-capital,train,2,105,0.34359,1
country-capital,train,2,106,0.31711,0
country-capital,train,2,107,0.32513,0
country-capital,train,2,108,0.35140,1
country-capital,train,2,109,0.35587,1
country-capital,train,2,110,0.34830,0
country-capital,train,2,111,0.34891,1
country-capital,train,2,112,0.35068,1
country-capital,train,2,113,0.34634,1
country-capital,train,2,114,0.35756,1
country-capital,train,2,115,0.34952,1
country-capital,train,2,116,0.35438,0
country-capital,train,2,117,0.34470,1
country-capital,train,2,118,0.35627,1
country-capital,train,2,119,0.35368,1
country-capital,train,2,120,0.34481,1
country-capital,train,2,121,0.35685,1
country-capital,train,2,122,0.31772,1
country-capital,train,2,123,0.35529,1
country-capital,train,2,124,0.35475,1
country-capital,train,2,125,0.32708,1
country-capital,train,2,126,0.31254,0
country-capital,train,2,127,0.36210,0
country-capital,train,2,128,0.35078,1
country-capital,train,2,129,0.35136,1
country-capital,train,2,130,0.34592,1
country-capital,train,2,131,0.35633,1
country-capital,train,2,132,0.33291,1
country-capital,train,2,133,0.35346,1
country-capital,train,2,134,0.34675,1
country-capital,train,2,135,0.34363,0
country-capital,train,2,136,0.35299,0
country-capital,train,2,137,0.36169,1
country-capital,train,2,138,0.34840,1
country-capital,train,2,139,0.36267,1
country-capital,train,2,140,0.34678,1
country-capital,train,2,141,0.34914,1
country-capital,train,2,142,0.34121,1
country-capital,train,2,143,0.34778,1
country-capital,train,2,144,0.35192,1
country-capital,train,2,145,0.34469,0
country-capital,train,2,146,0.35813,1
country-capital,train,2,147,0.33952,1
country-capital,train,2,148,0.36916,1
country-capital,train,2,149,0.34407,1
country-capital,train,3,0,0.35241,1
country-capital,train,3,1,0.36809,0
country-capital,train,3,2,0.34936,1
country-capital,train,3,3,0.35311,1
country-capital,train,3,4,0.36009,1
country-capital,train,3,5,0.36105,1
country-capital,train,3,6,0.34728,1
country-capital,train,3,7,0.34799,1
country-capital,train,3,8,0.36326,1
country-capital,train,3,9,0.36852,1
country-capital,train,3,10,0.34918,1
country-capital,train,3,11,0.37780,0
country-capital,train,3,12,0.35364,1
country-capital,train,3,13,0.34258,1
country-capital,train,3,14,0.36503,1
country-capital,train,3,15,0.34738,1
country-capital,train,3,16,0.36127,1
country-capital,train,3,17,0.36207,1
country-capital,train,3,18,0.34769,1
country-capital,train,3,19,0.37582,1
country-capital,train,3,20,0.37775,1
country-capital,train,3,21,0.36653,1
country-capital,train,3,22,0.36223,1
country-capital,train,3,23,0.36998,1
country-capital,train,3,24,0.36664,1
country-capital,train,3,25,0.36201,1
country-capital,train,3,26,0.36016,1
country-capital,train,3,27,0.35234,1
country-capital,train,3,28,0.36350,1
country-capital,train,3,29,0.35081,1
country-capital,train,3,30,0.34839,1
country-capital,train,3,31,0.35876,1
country-capital,train,3,32,0.34171,0
country-capital,train,3,33,0.34952,1
country-capital,train,3,34,0.37273,1
country-capital,train,3,35,0.37270,1
country-capital,train,3,36,0.37137,1
country-capital,train,3,37,0.37582,1
country-capital,train,3,38,0.34437,1
country-capital,train,3,39,0.36329,1
country-capital,train,3,40,0.36061,0
country-capital,train,3,41,0.35626,1
country-capital,train,3,42,0.37481,1
country-capital,train,3,43,0.33821,1
country-capital,train,3,44,0.35518,1
country-capital,train,3,45,0.36244,1
country-capital,train,3,46,0.35084,1
country-capital,train,3,47,0.34929,1
country-capital,train,3,48,0.35148,1
country-capital,train,3,49,0.37381,1
country-capital,train,3,50,0.37375,1
country-capital,train,3,51,0.36831,1
country-capital,train,3,52,0.35560,1
country-capital,train,3,53,0.38124,1
country-capital,train,3,54,0.36377,1
country-capital,train,3,55,0.34569,0
country-capital,train,3,56,0.35979,1
country-capital,train,3,57,0.34127,1
country-capital,train,3,58,0.35291,1
country-capital,train,3,59,0.33853,1
country-capital,train,3,60,0.36831,1
country-capital,train,3,61,0.36395,1
country-capital,train,3,62,0.35526,1
country-capital,train,3,63,0.34584,1
country-capital,train,3,64,0.36009,0
country-capital,train,3,65,0.34642,1
country-capital,train,3,66,0.35054,1
country-capital,train,3,67,0.37376,1
country-capital,train,3,68,0.36529,1
country-capital,train,3,69,0.37998,1
country-capital,train,3,70,0.34302,1
country-capital,train,3,71,0.35928,1
country-capital,train,3,72,0.34863,0
country-capital,train,3,73,0.35080,1
country-capital,train,3,74,0.36875,1
country-capital,train,3,75,0.36893,0
country-capital,train,3,76,0.37461,1
country-capital,train,3,77,0.36390,1
country-capital,train,3,78,0.35815,1
country-capital,train,3,79,0.35971,1
country-capital,train,3,80,0.37063,1
country-capital,train,3,81,0.37835,0
country-capital,train,3,82,0.36825,1
country-capital,train,3,83,0.35444,1
country-capital,train,3,84,0.36630,1
country-capital,train,3,85,0.36131,1
country-capital,train,3,86,0.36482,1
country-capital,train,3,87,0.35862,1
country-capital,train,3,88,0.36672,1
country-capital,train,3,89,0.35420,1
country-capital,train,3,90,0.36468,1
country-capital,train,3,91,0.37096,0
country-capital,train,3,92,0.36955,1
country-capital,train,3,93,0.36693,1
country-capital,train,3,94,0.37043,1
country-capital,train,3,95,0.36426,1
country-capital,train,3,96,0.36078,0
country-capital,train,3,97,0.36702,1
country-capital,train,3,98,0.34768,1
country-capital,train,3,99,0.36748,1
country-capital,train,3,100,0.35906,1
country-capital,train,3,101,0.35100,1
country-capital,train,3,102,0.36451,1
country-capital,train,3,103,0.38004,1
country-capital,train,3,104,0.36241,0
country-capital,train,3,105,0.35733,1
country-capital,train,3,106,0.32761,0
country-capital,train,3,107,0.32965,1
country-capital,train,3,108,0.35462,1
country-capital,train,3,109,0.37492,1
country-capital,train,3,110,0.36571,0
country-capital,train,3,111,0.36381,1
country-capital,train,3,112,0.36208,0
country-capital,train,3,113,0.35330,1
country-capital,train,3,114,0.36696,1
country-capital,train,3,115,0.35903,0
country-capital,train,3,116,0.35548,1
country-capital,train,3,117,0.35399,1
country-capital,train,3,118,0.36087,1
country-capital,train,3,119,0.36992,1
country-capital,train,3,120,0.35544,1
country-capital,train,3,121,0.37673,1
country-capital,train,3,122,0.32937,1
country-capital,train,3,123,0.37576,1
country-capital,train,3,124,0.36394,1
country-capital,train,3,125,0.34343,1
country-capital,train,3,126,0.34101,0
country-capital,train,3,127,0.37580,1
country-capital,train,3,128,0.35546,1
country-capital,train,3,129,0.35699,1
country-capital,train,3,130,0.34997,1
country-capital,train,3,131,0.36573,1
country-capital,train,3,132,0.34089,1
country-capital,train,3,133,0.37204,1
country-capital,train,3,134,0.35404,1
country-capital,train,3,135,0.35564,0
country-capital,train,3,136,0.36248,1
country-capital,train,3,137,0.37836,1
country-capital,train,3,138,0.35311,1
country-capital,train,3,139,0.37627,1
country-capital,train,3,140,0.35845,1
country-capital,train,3,141,0.36295,1
country-capital,train,3,142,0.34019,1
country-capital,train,3,143,0.35386,1
country-capital,train,3,144,0.36685,1
country-capital,train,3,145,0.36185,0
country-capital,train,3,146,0.35976,1
country-capital,train,3,147,0.36267,1
country-capital,train,3,148,0.37799,1
country-capital,train,3,149,0.36439,1
country-capital,train,4,0,0.35291,1
country-capital,train,4,1,0.37355,1
country-capital,train,4,2,0.35545,1
country-capital,train,4,3,0.35978,1
country-capital,train,4,4,0.36401,1
country-capital,train,4,5,0.36735,1
country-capital,train,4,6,0.35894,1
country-capital,train,4,7,0.35665,1
country-capital,train,4,8,0.37698,1
country-capital,train,4,9,0.37860,1
country-capital,train,4,10,0.36320,1
country-capital,train,4,11,0.37539,0
country-capital,train,4,12,0.36339,1
country-capital,train,4,13,0.35556,1
country-capital,train,4,14,0.36800,1
country-capital,train,4,15,0.35359,1
country-capital,train,4,16,0.35957,1
country-capital,train,4,17,0.37736,1
country-capital,train,4,18,0.36146,1
country-capital,train,4,19,0.38398,1
country-capital,train,4,20,0.38339,1
country-capital,train,4,21,0.36914,1
country-capital,train,4,22,0.36493,0
country-capital,train,4,23,0.38078,1
country-capital,train,4,24,0.37509,1
country-capital,train,4,25,0.37090,1
country-capital,train,4,26,0.36179,1
country-capital,train,4,27,0.35571,1
country-capital,train,4,28,0.37989,0
country-capital,train,4,29,0.35377,0
country-capital,train,4,30,0.35333,1
country-capital,train,4,31,0.36303,1
country-capital,train,4,32,0.34576,0
country-capital,train,4,33,0.35629,0
country-capital,train,4,34,0.38268,1
country-capital,train,4,35,0.37662,1
country-capital,train,4,36,0.38580,0
country-capital,train,4,37,0.38019,1
country-capital,train,4,38,0.34961,1
country-capital,train,4,39,0.36689,1
country-capital,train,4,40,0.37154,1
country-capital,train,4,41,0.36577,1
country-capital,train,4,42,0.38585,1
country-capital,train,4,43,0.34921,1
country-capital,train,4,44,0.35886,1
country-capital,train,4,45,0.36754,1
country-capital,train,4,46,0.36515,1
country-capital,train,4,47,0.35554,1
country-capital,train,4,48,0.36443,1
country-capital,train,4,49,0.37844,1
country-capital,train,4,50,0.37074,0
country-capital,train,4,51,0.36806,1
country-capital,train,4,52,0.36342,1
country-capital,train,4,53,0.38298,0
country-capital,train,4,54,0.36650,1
country-capital,train,4,55,0.36055,0
country-capital,train,4,56,0.36974,1
country-capital,train,4,57,0.35085,0
country-capital,train,4,58,0.36930,1
country-capital,train,4,59,0.34464,1
country-capital,train,4,60,0.36642,1
country-capital,train,4,61,0.37484,1
country-capital,train,4,62,0.36087,1
country-capital,train,4,63,0.34897,1
country-capital,train,4,64,0.37277,0
country-capital,train,4,65,0.35490,1
country-capital,train,4,66,0.36396,1
country-capital,train,4,67,0.38568,0
country-capital,train,4,68,0.36108,1
country-capital,train,4,69,0.38004,1
country-capital,train,4,70,0.35474,1
country-capital,train,4,71,0.37067,1
country-capital,train,4,72,0.35338,0
country-capital,train,4,73,0.36115,1
country-capital,train,4,74,0.38228,1
country-capital,train,4,75,0.37285,1
country-capital,train,4,76,0.37514,1
country-capital,train,4,77,0.37145,1
country-capital,train,4,78,0.36836,0
country-capital,train,4,79,0.37726,1
country-capital,train,4,80,0.37129,0
country-capital,train,4,81,0.38830,0
country-capital,train,4,82,0.38145,1
country-capital,train,4,83,0.35832,1
country-capital,train,4,84,0.36979,1
country-capital,train,4,85,0.36235,1
country-capital,train,4,86,0.37228,1
country-capital,train,4,87,0.36396,0
country-capital,train,4,88,0.37103,1
country-capital,train,4,89,0.37488,1
country-capital,train,4,90,0.36605,1
country-capital,train,4,91,0.37075,1
country-capital,train,4,92,0.38483,0
country-capital,train,4,93,0.37186,1
country-capital,train,4,94,0.37577,1
country-capital,train,4,95,0.37246,1
country-capital,train,4,96,0.36953,0
country-capital,train,4,97,0.37317,0
country-capital,train,4,98,0.34884,1
country-capital,train,4,99,0.37107,1
country-capital,train,4,100,0.36816,1
country-capital,train,4,101,0.36105,1
country-capital,train,4,102,0.37244,1
country-capital,train,4,103,0.38721,1
country-capital,train,4,104,0.36664,0
country-capital,train,4,105,0.36236,1
country-capital,train,4,106,0.34518,0
country-capital,train,4,107,0.32871,0
country-capital,train,4,108,0.35505,1
country-capital,train,4,109,0.38437,1
country-capital,train,4,110,0.36966,1
country-capital,train,4,111,0.36658,1
country-capital,train,4,112,0.36934,1
country-capital,train,4,113,0.36256,1
country-capital,train,4,114,0.36640,1
country-capital,train,4,115,0.36477,1
country-capital,train,4,116,0.36498,1
country-capital,train,4,117,0.35394,1
country-capital,train,4,118,0.37946,1
country-capital,train,4,119,0.37513,1
country-capital,train,4,120,0.36506,1
country-capital,train,4,121,0.38374,1
country-capital,train,4,122,0.34139,1
country-capital,train,4,123,0.37443,1
country-capital,train,4,124,0.36528,0
country-capital,train,4,125,0.35402,1
country-capital,train,4,126,0.34243,0
country-capital,train,4,127,0.38146,1
country-capital,train,4,128,0.34622,0
country-capital,train,4,129,0.37146,0
country-capital,train,4,130,0.37093,0
country-capital,train,4,131,0.36630,1
country-capital,train,4,132,0.33942,1
country-capital,train,4,133,0.37691,1
country-capital,train,4,134,0.36316,1
country-capital,train,4,135,0.36514,0
country-capital,train,4,136,0.36989,0
country-capital,train,4,137,0.38607,1
country-capital,train,4,138,0.36281,1
country-capital,train,4,139,0.37721,1
country-capital,train,4,140,0.35245,1
country-capital,train,4,141,0.36391,1
country-capital,train,4,142,0.35106,1
country-capital,train,4,143,0.36836,1
country-capital,train,4,144,0.37024,1
country-capital,train,4,145,0.36441,1
country-capital,train,4,146,0.37668,0
country-capital,train,4,147,0.37238,1
country-capital,train,4,148,0.38751,1
country-capital,train,4,149,0.37929,1
country-capital,train,5,0,0.36003,0
country-capital,train,5,1,0.37893,1
country-capital,train,5,2,0.35409,1
country-capital,train,5,3,0.36447,1
country-capital,train,5,4,0.37379,1
country-capital,train,5,5,0.36206,1
country-capital,train,5,6,0.37057,1
country-capital,train,5,7,0.35423,1
country-capital,train,5,8,0.37464,1
country-capital,train,5,9,0.38203,0
country-capital,train,5,10,0.37543,1
country-capital,train,5,11,0.37973,0
country-capital,train,5,12,0.36035,1
country-capital,train,5,13,0.35571,1
country-capital,train,5,14,0.37002,1
country-capital,train,5,15,0.35859,1
country-capital,train,5,16,0.36946,1
country-capital,train,5,17,0.38230,1
country-capital,train,5,18,0.36356,1
country-capital,train,5,19,0.37804,1
country-capital,train,5,20,0.38352,1
country-capital,train,5,21,0.37359,1
country-capital,train,5,22,0.37260,1
country-capital,train,5,23,0.38227,1
country-capital,train,5,24,0.37841,1
country-capital,train,5,25,0.36630,1
country-capital,train,5,26,0.37425,1
country-capital,train,5,27,0.36219,1
country-capital,train,5,28,0.37615,0
country-capital,train,5,29,0.36410,1
country-capital,train,5,30,0.36841,1
country-capital,train,5,31,0.36720,1
country-capital,train,5,32,0.36432,0
country-capital,train,5,33,0.35787,1
country-capital,train,5,34,0.38249,1
country-capital,train,5,35,0.38156,0
country-capital,train,5,36,0.39517,1
country-capital,train,5,37,0.38957,1
country-capital,train,5,38,0.35353,1
country-capital,train,5,39,0.36929,1
country-capital,train,5,40,0.37318,1
country-capital,train,5,41,0.36702,1
country-capital,train,5,42,0.39034,1
country-capital,train,5,43,0.34772,1
country-capital,train,5,44,0.36243,1
country-capital,train,5,45,0.37098,1
country-capital,train,5,46,0.37277,1
country-capital,train,5,47,0.35447,1
country-capital,train,5,48,0.36793,1
country-capital,train,5,49,0.38295,1
country-capital,train,5,50,0.38019,1
country-capital,train,5,51,0.36599,1
country-capital,train,5,52,0.36522,1
country-capital,train,5,53,0.38527,1
country-capital,train,5,54,0.37404,1
country-capital,train,5,55,0.36224,0
country-capital,train,5,56,0.37558,1
country-capital,train,5,57,0.35994,1
country-capital,train,5,58,0.36494,1
country-capital,train,5,59,0.34456,1
country-capital,train,5,60,0.37848,1
country-capital,train,5,61,0.37931,1
country-capital,train,5,62,0.36574,1
country-capital,train,5,63,0.35926,1
country-capital,train,5,64,0.37209,0
country-capital,train,5,65,0.36515,0
country-capital,train,5,66,0.37076,1
country-capital,train,5,67,0.38403,1
country-capital,train,5,68,0.36986,1
country-capital,train,5,69,0.38434,1
country-capital,train,5,70,0.35876,1
country-capital,train,5,71,0.37752,1
country-capital,train,5,72,0.35422,1
country-capital,train,5,73,0.38059,1
country-capital,train,5,74,0.38736,1
country-capital,train,5,75,0.37769,0
country-capital,train,5,76,0.38491,1
country-capital,train,5,77,0.36912,1
country-capital,train,5,78,0.36656,1
country-capital,train,5,79,0.38343,1
country-capital,train,5,80,0.37314,1
country-capital,train,5,81,0.38877,0
country-capital,train,5,82,0.38187,1
country-capital,train,5,83,0.36790,1
country-capital,train,5,84,0.37376,1
country-capital,train,5,85,0.36665,0
country-capital,train,5,86,0.36874,1
country-capital,train,5,87,0.36515,1
country-capital,train,5,88,0.37733,1
country-capital,train,5,89,0.38286,1
country-capital,train,5,90,0.35748,1
country-capital,train,5,91,0.37436,0
country-capital,train,5,92,0.39147,1
country-capital,train,5,93,0.37309,1
country-capital,train,5,94,0.38245,0
country-capital,train,5,95,0.37503,1
country-capital,train,5,96,0.37195,0
country-capital,train,5,97,0.37972,0
country-capital,train,5,98,0.35424,1
country-capital,train,5,99,0.37748,0
country-capital,train,5,100,0.37069,0
country-capital,train,5,101,0.36547,1
country-capital,train,5,102,0.37628,1
country-capital,train,5,103,0.39470,1
country-capital,train,5,104,0.37141,0
country-capital,train,5,105,0.37512,1
country-capital,train,5,106,0.34558,1
country-capital,train,5,107,0.34595,0
country-capital,train,5,108,0.36801,1
country-capital,train,5,109,0.38704,1
country-capital,train,5,110,0.37968,0
country-capital,train,5,111,0.37031,1
country-capital,train,5,112,0.37027,1
country-capital,train,5,113,0.36645,1
country-capital,train,5,114,0.36786,1
country-capital,train,5,115,0.37102,1
country-capital,train,5,116,0.37204,1
country-capital,train,5,117,0.34633,1
country-capital,train,5,118,0.38260,1
country-capital,train,5,119,0.38188,1
country-capital,train,5,120,0.36810,1
country-capital,train,5,121,0.38808,1
country-capital,train,5,122,0.33899,1
country-capital,train,5,123,0.38268,1
country-capital,train,5,124,0.37296,1
country-capital,train,5,125,0.36263,1
country-capital,train,5,126,0.35174,0
country-capital,train,5,127,0.37587,0
country-capital,train,5,128,0.36279,1
country-capital,train,5,129,0.36703,1
country-capital,train,5,130,0.37626,0
country-capital,train,5,131,0.37079,1
country-capital,train,5,132,0.34459,1
country-capital,train,5,133,0.38413,1
country-capital,train,5,134,0.36466,1
country-capital,train,5,135,0.37166,0
country-capital,train,5,136,0.37747,0
country-capital,train,5,137,0.38365,1
country-capital,train,5,138,0.37105,1
country-capital,train,5,139,0.38089,0
country-capital,train,5,140,0.35889,1
country-capital,train,5,141,0.37132,1
country-capital,train,5,142,0.36077,0
country-capital,train,5,143,0.37141,1
country-capital,train,5,144,0.37437,1
country-capital,train,5,145,0.36682,1
country-capital,train,5,146,0.38098,1
country-capital,train,5,147,0.37776,1
country-capital,train,5,148,0.38506,1
country-capital,train,5,149,0.38541,1
country-capital,train,6,0,0.36095,1
country-capital,train,6,1,0.37816,1
country-capital,train,6,2,0.36205,1
country-capital,train,6,3,0.36668,1
country-capital,train,6,4,0.37568,1
country-capital,train,6,5,0.36601,1
country-capital,train,6,6,0.36857,0
country-capital,train,6,7,0.35999,1
country-capital,train,6,8,0.37875,1
country-capital,train,6,9,0.38447,1
country-capital,train,6,10,0.37491,1
country-capital,train,6,11,0.37971,0
country-capital,train,6,12,0.36540,1
country-capital,train,6,13,0.36549,1
country-capital,train,6,14,0.37837,1
